Unnamed: 0,mchnt_cd,mchnt_cd_id,mchnt_net_id,cen_betweenness,degree_centrality,closeness_centrality,current_flow_closeness_centrality,information_centrality,load_centrality,harmonic_centrality,approximate_current_flow_betweenness_centrality,density_factor,c_name,count,count_N,per_amt,large_amt,cv_amt,amt_d1_d2,cnt_d3_d4,sd_d5_d6,time1_cnt_w1_w2,time2_cnt_w1_w2,time_cnt_per_N2,time_cnt_per_N2_2,time_cnt_per_N2_3,time_cnt_per_N2_4,time_cnt_per_N2_5,time_cnt_per_N2_6,entropy,count_payee,sum_amt,large_cnt_per,large_amt_per,sum_amt_a,count_a,sum_large,large_max,sd_amt,mean_amt,amt_d1,amt_d2,cnt_d1,cnt_d2,amt_d3,amt_d4,cnt_d3,cnt_d4,time1_cnt_w1,time1_cnt_w2,time1_amt_w1,time1_amt_w2,time2_cnt_w1,time2_cnt_w2,time2_amt_w1,time2_amt_w2,sd_d5,sd_d6,time_amt_N2_t,time_cnt_N2_t,time_amt_N2_t2,time_cnt_N2_t2,time_amt_N2_t3,time_cnt_N2_t3,time_amt_N2_t4,time_cnt_N2_t4,time_amt_N2_t5,time_cnt_N2_t5,time_amt_N2_t6,time_cnt_N2_t6,time_amt_N2_all,time_cnt_N2_all,sum_amt_w,count_w,0,1,2,3,4,5,6,7,8,9
551,0003330F2266709,293,289,0.000669495,0.733539892,0.736031927,0.00635856,0.00635856,0.000666805,1104.87619,0.0017859979999999998,6.9272751470000005,消费金融,4993,1163.8694638694599,1448.50470658922,0,0.21389088401651998,0.44714613152959704,0.416584076643541,1.1025493891345701,1.17756359881863,0.46564492138536295,0.0865543442352164,0.0782953419226957,0.37859266600594604,0.38255698711595604,0.0545094152626363,0.0194912454575487,10.9829973657562,2265,7232384.0,0.0,0.0,7232384.0,4993,0.0,3250.0,330.6352,1545.8127,2092275.0,4679175.0,1261,3027,2092275.0,4679175.0,1261,3027,262,367,413800.0,550300.0,59,209,88200.0,283200.0,364.5417,330.6352,413800.0,262,357250.0,237,1771075.0,1146,1801900.0,1158,246950.0,165,88200.0,59,4679175.0,3027,4679175.0,3027,-0.12663927674293518,-0.17753538489341736,-0.04379647970199585,-0.2592427134513855,-0.724041759967804,0.39741039276123047,0.05614927411079407,0.06255607306957245,-0.024797348305583,0.033502738922834396
552,0003330F2267439,1167,1128,2.2400000000000002e-08,0.051897754000000004,0.472201902,0.005708439,0.005708439,2.2400000000000002e-08,650.2095237999999,0.000173325,4.334099167,消费金融,289,67.36596736596739,1393.65626297578,0,0.0569879273770368,0.8883383631825191,0.8947368421052628,0.5359925431360449,2.53508771929825,1.81077694235589,0.0087719298245614,0.0,0.14912280701754402,0.587719298245614,0.166666666666667,0.087719298245614,,110,402766.66,0.0,0.0,402766.66,289,0.0,30000.0,68.9437,1209.7953,122516.66,137916.66,102,114,122516.66,137916.66,102,114,1,1,1200.0,1200.0,10,14,12200.0,17800.0,36.9533,68.9437,1200.0,1,0.0,0,20900.0,17,81033.33,67,22583.33,19,12200.0,10,137916.66,114,137916.66,114,-0.18416427075862885,-0.3670315444469452,-0.019598577171564102,-0.02996876835823059,-0.5613688230514526,0.2956707775592804,0.22295688092708588,-0.10669528692960739,0.014294737949967384,0.18385250866413116
553,0003330F2271128,858,846,8.68e-05,0.516653757,0.6291423,0.006335488,0.006335488,8.63e-05,962.3261904999999,0.001231787,6.57997996,消费金融,639,148.95104895104902,1101.4888888888902,0,0.14863956343568302,0.274914089347079,0.255813953488372,1.08264469137503,1.23837209302326,0.183462532299742,0.0077519379844961205,0.0038759689922480602,0.39922480620155,0.48062015503876,0.10077519379844999,0.0077519379844961205,,210,703851.4,0.0,0.0,703851.4,639,0.0,1750.0,176.0342,1184.3023,84000.0,305550.0,66,258,84000.0,305550.0,66,258,2,4,2800.0,4900.0,2,27,2450.0,28700.0,190.5825,176.0342,2800.0,2,1400.0,1,126210.0,103,144690.0,124,28000.0,26,2450.0,2,305550.0,258,305550.0,258,-0.17998552322387695,-0.2689330577850342,-0.0056733726523816586,0.04488709568977356,-0.5389899015426636,0.3248946964740753,0.29285046458244324,-0.022845882922410965,-0.017880534753203392,0.11372797936201096
554,0003330F2271142,212,208,0.0016293770000000002,0.747482572,0.7411021809999999,0.006359617,0.006359617,0.0016256139999999998,1113.242857,0.001694072,6.946005382999999,消费金融,10176,2372.02797202797,1785.49275550314,1,6.6671482593227696,0.584753087422599,0.45847602739726,1.4759445619123701,1.12093769702528,0.726027397260274,0.0789811643835616,0.0871147260273973,0.37992294520547903,0.372003424657534,0.0571489726027397,0.0248287671232877,10.0844730898669,2926,18169174.28,0.0001,0.033,18169174.28,10176,600000.0,600000.0,13971.6953,2095.6029,5725116.78,9790656.78,2142,4672,5725116.78,9790656.78,2142,4672,369,717,620970.0,1121470.0,116,348,183330.0,504423.5,20621.4477,13971.6953,620970.0,369,678790.0,407,3029046.78,1775,4841300.0,1738,437220.0,267,183330.0,116,9790656.78,4672,9790656.78,4672,-0.1924208253622055,-0.3226393163204193,-0.14383189380168915,-0.08352773636579514,-0.6072427034378052,0.4261825978755951,0.0036693585570901632,0.05001483112573624,-0.05564055219292641,0.1369975060224533
555,0003330F2271361,22,18,0.000605636,0.731990705,0.732274532,0.00635844,0.00635844,0.000603089,1103.07619,0.0019777370000000002,6.925157775,消费金融,6116,1425.64102564103,1465.9063440157001,0,0.26191057935325696,0.576373747613695,0.5008174386920979,0.9392659432828291,1.00050481480924,0.565031399469074,0.0888283378746594,0.088283378746594,0.373297002724796,0.374659400544959,0.0534059945504087,0.0215258855585831,11.018274307887198,2354,8965483.2,0.0,0.0,8965483.2,6116,0.0,2600.0,457.7067,1747.5684,3696616.95,6413576.2,1838,3670,3696616.95,6413576.2,1838,3670,326,543,563875.0,789555.0,79,233,129090.0,291070.0,429.9083,457.7067,563875.0,326,544960.0,324,2392978.25,1370,2450313.95,1375,332359.0,196,129090.0,79,6413576.2,3670,6413576.2,3670,-0.22305220365524292,-0.2744460999965668,0.012913534417748451,-0.1219707503914833,-0.6129589676856995,0.3049066364765167,0.17637252807617188,-0.10085843503475189,0.0005720891058444977,0.2052760273218155
556,0003330F2271808,42,38,0.000817012,0.744384198,0.741954023,0.006359366,0.006359366,0.0008136010000000001,1111.87619,0.001936697,6.941873941,消费金融,8223,1916.7832167832198,1579.35425027362,0,0.35793637024039,0.49358902695962503,0.45131755247878497,1.09667519473754,0.9088435053681422,0.8196408957861709,0.0544886109870478,0.0730236712818222,0.374944171505136,0.412460920053595,0.0618579723090665,0.0232246538633318,11.2522446010216,2906,12987030.0,0.0,0.0,12987030.0,8223,0.0,3500.0,650.6441,1817.7646,4017790.0,8139950.0,2021,4478,4017790.0,8139950.0,2021,4478,244,493,430430.0,734440.0,104,233,174580.0,329420.0,713.5452,650.6441,430430.0,244,599200.0,327,3165820.0,1679,3320660.0,1847,449260.0,277,174580.0,104,8139950.0,4478,8139950.0,4478,-0.19750270247459412,-0.19029799103736877,0.06034836173057556,-0.07995330542325974,-0.6409211158752441,0.39775776863098145,0.0709465891122818,0.017710767686367035,-0.030072951689362526,0.10792515426874161
557,0003330F2271936,179,175,0.0010154839999999999,0.777691712,0.760754272,0.006361698000000001,0.006361698000000001,0.001011439,1133.37619,0.0020677020000000003,6.985395145,消费金融,9214,2147.78554778555,1713.4108964619102,0,2.1121741755867,0.422332607267711,0.36706976744186,1.6456458757254402,,0.0,0.0,0.0104186046511628,0.430325581395349,0.508093023255814,0.0511627906976744,0.0,11.535555479656,4081,15787368.0,0.0,0.0,15787368.0,9214,0.0,190000.0,3936.4875,1863.7135,4230700.0,10017460.0,1973,5375,4230700.0,10017460.0,1973,5375,0,0,0.0,0.0,0,1,0.0,2100.0,6478.0644,3936.4875,0.0,0,116400.0,56,4228530.0,2313,5189230.0,2731,483300.0,275,0.0,0,10017460.0,5375,10017460.0,5375,-0.154329314827919,0.0046385801397264,-0.04742081090807915,0.042025379836559296,-0.6389796137809753,0.3510739505290985,0.2903704345226288,0.04386468604207039,-0.006076923105865717,-0.021827666088938713
558,0003330F2271951,573,569,0.000414154,0.678543765,0.705079192,0.00635409,0.00635409,0.000412486,1068.742857,0.00199455,6.849874284,消费金融,3813,888.8111888111889,1291.38473642801,0,0.266655691709409,0.48766549899748995,0.46960424316605504,1.0137508239937298,1.02560406183417,1.42422466254073,0.036311709506324,0.0599755201958384,0.37739698082415296,0.44594043247653997,0.0538555691554468,0.0265197878416973,10.2513626812409,1470,4924050.0,0.0,0.0,4924050.0,3813,0.0,2030.0,352.9685,1323.6863,1582160.0,3244355.0,1151,2451,1582160.0,3244355.0,1151,2451,89,135,131390.0,201300.0,65,71,73760.0,84680.0,357.8221,352.9685,131390.0,89,231070.0,147,1219525.0,925,1414730.0,1093,173880.0,132,73760.0,65,3244355.0,2451,3244355.0,2451,-0.12167349457740784,-0.3582523763179779,-0.13721482455730438,-0.17229074239730835,-0.552524745464325,0.4322855472564697,0.07819457352161407,-0.04958263784646988,0.006518247537314892,0.10895983129739761
559,0003330F2318881,472,0,0.46862897,0.611268939,0.006327535,0.006327535,9.53e-05,931.6595238,0.0012319639999999999,6.483530157000001,,消费金融Ⅲ,1055,245.92074592074601,1161.7704265402801,0,0.135135899421337,0.743937305034855,0.7336492890995258,1.1167737587523998,1.0,1.0,0.0369668246445498,0.0502369668246445,0.35355450236966796,0.423696682464455,0.103317535545024,0.0322274881516588,,961,1225667.8,0.0,0.0,1225667.8,1055,0.0,1960.0,156.9969,1161.7704,911820.0,1225667.8,774,1055,911820.0,1225667.8,774,1055,39,39,46410.0,46410.0,34,34,38850.0,38850.0,175.33,156.9969,46410.0,39,60410.0,53,433239.8,373,523250.0,447,123508.0,109,38850.0,34,1225667.8,1055,1225667.8,1055,-0.14204934239387512,-0.2896279990673065,0.024091795086860657,0.07382210344076157,-0.5568295121192932,0.3143557906150818,0.29976093769073486,-0.07804949581623077,0.0021338213700801134,0.1385347992181778
560,0003330F2319534,953,0,0.48334624299999995,0.617407939,0.006330139,0.006330139,5.3299999999999995e-05,941.4928571,0.001233893,6.51404645,,消费金融Ⅲ,1397,325.641025641026,1300.0,0,0.0,0.9162491052254829,0.9162491052254829,,1.0,1.0,0.0329277022190408,0.0443808160343593,0.31281317108088796,0.34574087329992803,0.20901932712956303,0.0551181102362205,10.4126762374035,1373,1816100.0,0.0,0.0,1816100.0,1397,0.0,1300.0,0.0,1300.0,1664000.0,1816100.0,1280,1397,1664000.0,1816100.0,1280,1397,46,46,59800.0,59800.0,77,77,100100.0,100100.0,0.0,0.0,59800.0,46,80600.0,62,568100.0,437,627900.0,483,379600.0,292,100100.0,77,1816100.0,1397,1816100.0,1397,-0.25672197341918945,-0.21086859703063965,0.019645269960165024,-0.04125863313674927,-0.699223518371582,0.333977073431015,0.06808538734912872,0.03544912859797478,-0.01179264672100544,0.2238156646490097
561,0003330F2319677,916,0,0.0007745930000000001,0.395405819,0.0006907660000000001,0.0006907660000000001,0.0,544.8297619,0.0,1.6931471809999998,,消费金融Ⅲ,108,25.1748251748252,1134.445,0,0.19668090029241503,0.999984818812528,0.9722222222222221,0.512522824933726,,1.0,0.0,0.101851851851852,0.25,0.398148148148148,0.175925925925926,0.0740740740740741,,107,122520.06,0.0,0.0,122520.06,108,0.0,1178.0,223.1237,1134.445,122518.2,122520.06,105,108,122518.2,122520.06,105,108,0,0,0.0,0.0,8,8,9424.0,9424.0,114.35600000000001,223.1237,0.0,0,12958.0,11,31806.0,27,49482.2,43,18849.86,19,9424.0,8,122520.06,108,122520.06,108,-0.18887536227703094,-0.2891886532306671,-0.02649131789803505,0.08493395149707794,-0.5755420923233032,0.2858788073062897,0.28020232915878296,0.004447706509381533,-0.02050192840397358,0.11143328249454498
562,0003350F2077905,1155,1116,0.0,0.007745933000000001,0.44486561,0.003507888,0.003507888,0.0,607.8797619,0.00010255,2.597602375,消费金融,1400,3.96270396270396,4415.11764705882,0,2.0618087668610503,0.8681480552856741,0.583333333333333,1.29233486506274,,,0.0,0.0,0.583333333333333,0.4166666666666671,0.0,0.0,,12,1563157.0,0.0,0.0,75057.0,17,0.0,370000.0,5482.1777,2658.9167,27700.0,31907.0,7,12,27700.0,31907.0,7,12,0,0,0.0,0.0,0,0,0.0,0.0,7084.8094,5482.1777,0.0,0,0.0,0,27000.0,7,4907.0,5,0.0,0,0.0,0,31907.0,12,31907.0,12,-0.06682424247264862,-0.1456848382949829,-0.02115531452000141,-0.017619799822568893,-0.6676936149597168,0.3940275013446808,0.13168838620185852,-0.0028976949397474527,-0.10538303852081299,0.03856571018695831
563,0003350F2116802,712,708,1.11e-05,0.360960496,0.566725198,0.0063021480000000005,0.0063021480000000005,1.11e-05,858.8428571000001,0.0008943180000000001,6.225944674,消费金融,1694,131.002331002331,807.7402135231321,0,0.282893432335645,0.3734375,0.34146341463414603,0.873644971900804,,1.2560975609756102,0.0,0.0,0.47560975609756106,0.43902439024390205,0.0731707317073171,0.0121951219512195,,58,2032950.0,0.0,0.0,453950.0,562,0.0,280000.0,309.1128,1092.6829,33460.0,89600.0,28,82,33460.0,89600.0,28,82,0,0,0.0,0.0,1,4,1400.0,3360.0,270.0549,309.1128,0.0,0,0.0,0,41020.0,39,40880.0,36,6300.0,6,1400.0,1,89600.0,82,89600.0,82,-0.14452826976776123,-0.40194740891456604,0.08501046150922775,-0.1261981874704361,-0.5665452480316162,0.389531672000885,0.14794829487800598,-0.06171725317835808,0.07667604088783264,0.16463851928710938
564,0003350F2253326,133,129,0.00034811699999999995,0.656855151,0.694833154,0.006352121999999999,0.006352121999999999,0.000346736,1054.62619,0.0015910070000000002,6.817665455,消费金融,1673,389.97668997669,1157.88404064555,0,0.22155768615631,0.431203733504989,0.44063324538258597,1.0588162858260302,1.83927000879507,1.47141600703606,0.00659630606860158,0.0237467018469657,0.5593667546174139,0.366754617414248,0.0303430079155673,0.0131926121372032,,592,1937140.0,0.0,0.0,1937140.0,1673,0.0,7000.0,254.2828,1147.7045,375130.0,869960.0,334,758,375130.0,869960.0,334,758,5,6,6300.0,7350.0,10,15,12600.0,18550.0,269.2387,254.2828,6300.0,5,22050.0,18,475650.0,424,324800.0,278,28560.0,23,12600.0,10,869960.0,758,869960.0,758,-0.1362972855567932,-0.29814478754997253,-0.04623602703213692,-0.1591697335243225,-0.6881763935089111,0.45453718304634094,-0.05944230034947395,0.10966559499502182,0.04103637859225273,0.016413569450378418
565,0003350F2267067,1123,1084,0.0,0.00464756,0.44655828399999997,0.002694418,0.002694418,0.0,606.152381,3.5000000000000004e-06,2.1931581280000003,消费金融,4,0.932400932400932,1282.5,0,0.0,0.0,0.0,,,,0.0,0.0,0.666666666666667,0.33333333333333304,0.0,0.0,,3,5130.0,0.0,0.0,5130.0,4,0.0,1360.0,0.0,1360.0,0.0,4080.0,0,3,0.0,4080.0,0,3,0,0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0.0,0,2720.0,2,1360.0,1,0.0,0,0.0,0,4080.0,3,4080.0,3,-0.130842924118042,-0.2721002697944641,-0.07838963717222214,-0.004825185518711805,-0.5402491092681885,0.40715017914772034,0.16922375559806824,0.019845658913254738,-0.07440237700939178,0.061437174677848816
566,0003360F2089573,1256,1213,6.8700000000000005e-09,0.010844307,0.44686742799999996,0.00402958,0.00402958,6.8700000000000005e-09,611.0464286,5.01e-05,2.885828838,消费金融,175,17.016317016317,1328.83356164384,0,0.11916871834484401,0.34615384615384603,0.33333333333333304,1.36930639376292,,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,4,217012.25,0.0,0.0,97004.85,73,0.0,2000.1,206.5694,1733.42,3600.18,10400.52,2,6,3600.18,10400.52,2,6,0,0,0.0,0.0,0,1,0.0,1200.06,282.8569,206.5694,0.0,0,0.0,0,4800.24,3,5600.28,3,0.0,0,0.0,0,10400.52,6,10400.52,6,-0.24079690873622894,-0.20952679216861725,-0.0904647633433342,0.2323630452156067,-0.46818801760673523,0.29406580328941345,0.32161128520965576,-0.1049056425690651,-0.09011266380548477,0.13363701105117798
567,0003370F2121787,309,305,0.0007780710000000001,0.748257165,0.743235463,0.006359646,0.006359646,0.000775262,1114.0428570000001,0.002335207,6.94700209,消费金融,21212,4091.60839160839,1381.7696120321302,5,14.292062278248999,0.206996931656381,0.39955640050697105,0.00321791885782577,1.1861739741408701,0.7008276066557371,0.0621039290240811,0.0747782002534854,0.40557667934093794,0.38910012674271205,0.0541825095057034,0.0142585551330798,6.471325375750519,2009,28663235.0,0.0003,0.1979,24254202.0,17553,4800000.0,1000000.0,32037.1384,2241.6036,1464400.0,7074501.0,1261,3156,1464400.0,7074501.0,1261,3156,196,561,223500.0,610000.0,45,218,50100.0,231100.0,103.0929,32037.1384,223500.0,196,265000.0,236,4952200.0,1280,1390401.0,1228,193300.0,171,50100.0,45,7074501.0,3156,7074501.0,3156,-0.20581547915935516,-0.20551937818527222,0.021586531773209572,0.11814182251691818,-0.5319082140922546,0.30727919936180115,0.3141976594924927,0.049226708710193634,-0.1342487633228302,0.024049632251262665
568,0003370F2170983,100,96,6.95e-05,0.45391169600000003,0.602426505,0.006324764,0.006324764,6.95e-05,920.6928571000001,0.001079182,6.45205045,消费金融,847,122.84382284382299,1171.0056925996198,0,0.7097925562374351,0.509734513274336,0.533678756476684,1.0936203904350001,,0.0,0.0,0.0,0.41450777202072503,0.569948186528497,0.0155440414507772,0.0,,163,991970.0,0.0,0.0,617120.0,527,0.0,20000.0,727.2615,1024.6114,100800.0,197750.0,103,193,100800.0,197750.0,103,193,0,0,0.0,0.0,0,2,0.0,2100.0,795.3481,727.2615,0.0,0,0.0,0,71400.0,80,120400.0,110,5950.0,3,0.0,0,197750.0,193,197750.0,193,-0.1678714156150818,-0.26692885160446167,-0.07776550948619843,0.177964985370636,-0.5676003694534302,0.27497097849845886,0.23323310911655426,-0.08084267377853394,-0.07810594141483307,0.0980888158082962
569,0003380F1809413,1355,1286,0.0,0.0007745930000000001,0.435119649,0.0006910060000000001,0.0006910060000000001,0.0,593.9630952,0.0,1.6931471809999998,消费金融,422,8.857808857808859,1160.52631578947,0,0.299862227317648,0.927272727272727,0.9375,1.02407982882113,,,0.0,0.0,0.1875,0.8125,0.0,0.0,,15,781300.0,0.0,0.0,44100.0,38,0.0,310000.0,360.7717,1203.125,17850.0,19250.0,15,16,17850.0,19250.0,15,16,0,0,0.0,0.0,0,0,0.0,0.0,369.4591,360.7717,0.0,0,0.0,0,4550.0,3,14700.0,13,0.0,0,0.0,0,19250.0,16,19250.0,16,-0.17744247615337372,-0.19981463253498077,-0.010719078592956066,-0.1740693598985672,-0.6358526945114136,0.467545747756958,0.05036228150129318,0.13709446787834167,-0.0950264260172844,0.11969596147537231
570,0003380F1936699,1020,1000,7.79e-06,0.317583269,0.551473729,0.0062871490000000006,0.0062871490000000006,7.82e-06,829.8761905,0.001014199,6.099829269,消费金融,3581,261.771561771562,1609.7809439002697,0,3.7134573829718702,0.565717518385819,0.0263157894736842,,,,0.0,0.0,0.8947368421052628,0.10526315789473699,0.0,0.0,,37,4960491.0,0.0,0.0,1807784.0,1123,0.0,423475.0,23838.2465,6419.4211,138000.0,243938.0,1,38,138000.0,243938.0,1,38,0,0,0.0,0.0,0,0,0.0,0.0,,23838.2465,0.0,0,0.0,0,239174.0,34,4764.0,4,0.0,0,0.0,0,243938.0,38,243938.0,38,-0.09554826468229294,-0.3140658438205719,-0.1276717633008957,0.04608044773340225,-0.5452335476875305,0.3786568343639374,0.18469437956809998,-0.0833229199051857,-0.029751606285572052,0.09151340276002884
571,0003380F2041183,1114,1079,0.0,0.0030983729999999998,0.42425238299999996,0.0019976620000000003,0.0019976620000000003,0.0,582.5464286,1.46e-06,1.912231019,消费金融,5,0.6993006993006989,2.1,0,,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,,1,10.5,0.0,0.0,6.3,3,0.0,2.1,,2.1,0.0,2.1,0,1,0.0,2.1,0,1,0,0,0.0,0.0,0,0,0.0,0.0,,,0.0,0,0.0,0,2.1,1,0.0,0,0.0,0,0.0,0,2.1,1,2.1,1,-0.22050811350345612,-0.15719255805015564,0.0661071389913559,0.0284194964915514,-0.6081159710884094,0.3637290596961975,0.203384667634964,0.06656453013420105,-0.010573009960353374,0.10218276083469391
572,0003380F2048994,581,577,5.5e-05,0.49031758299999995,0.618887824,0.006331316,0.006331316,5.479999999999999e-05,945.3261904999999,0.001383742,6.528219399,消费金融,961,55.71095571095571,1583.34309623431,0,3.59959428454884,0.5560026304015571,0.399122807017544,1.57626507624085,1.01754385964912,1.01754385964912,0.0263157894736842,0.166666666666667,0.254385964912281,0.429824561403509,0.10526315789473699,0.0175438596491228,,191,1918964.0,0.0,0.0,378419.0,239,0.0,182924.0,5257.76,1460.6535,185165.0,333029.0,91,228,185165.0,333029.0,91,228,6,6,6414.0,6414.0,4,4,4151.0,4151.0,8287.6235,5257.76,6414.0,6,41221.0,38,62334.0,58,193927.0,98,24982.0,24,4151.0,4,333029.0,228,333029.0,228,-0.14063695073127747,-0.16951625049114227,0.0010884144576266408,-0.08661673218011856,-0.6619575619697571,0.3977273106575012,0.160805344581604,0.03802012652158737,-0.027242377400398254,0.18077531456947327
573,0003380F2068420,568,564,0.000316417,0.553059644,0.646146146,0.00634062,0.00634062,0.000318719,987.0761904999999,0.00126573,6.647408962999999,消费金融,3350,353.84615384615404,1790.37549407115,0,0.30274991530762396,0.515022675736961,0.505139500734214,0.99517441143373,0.8309761187108741,0.845814977973568,0.0117474302496329,0.0249632892804699,0.452276064610866,0.4552129221732751,0.0469897209985316,0.00881057268722467,,606,7393991.0,0.0,0.0,2717790.0,1518,0.0,600000.0,548.9509,1813.2159,635950.0,1234800.0,344,681,635950.0,1234800.0,344,681,8,19,19600.0,42700.0,6,14,14700.0,29400.0,546.3019,548.9509,19600.0,8,43750.0,17,553000.0,308,550900.0,310,52850.0,32,14700.0,6,1234800.0,681,1234800.0,681,-0.2032918632030487,-0.2697369158267975,0.09899858385324478,0.014402594417333603,-0.580119788646698,0.3814350664615631,0.14368359744548798,-0.01253663469105959,-0.04927266016602516,0.17989099025726318
574,0003380F2094172,271,267,0.00146424,0.746707978,0.742380679,0.006359544,0.006359544,0.0014595139999999999,1113.0428570000001,0.001987473,6.94499012,消费金融,33914,5682.517482517479,1434.7010419230498,5,7.1854337653241505,0.572038821524049,0.5034567350579839,1.40866829102415,,1.4298988997918503,0.0,0.00011150758251561101,0.4868421052631579,0.472234611953613,0.0405887600356824,0.00022301516503122202,9.9836684923315,1962,45492615.01,0.0002,0.1773,34975142.0,24378,6200000.0,1800000.0,9130.2826,1270.6655,6518570.0,11395328.0,4515,8968,6518570.0,11395328.0,4515,8968,0,0,0.0,0.0,2,3,2796.0,3496.0,12861.5396,9130.2826,0.0,0,1398.0,1,6491748.0,4366,4530812.0,4235,368574.0,364,2796.0,2,11395328.0,8968,11395328.0,8968,-0.10729562491178513,-0.27837619185447693,-0.030205799266695976,0.08000706136226654,-0.6272252798080444,0.2961879074573517,0.26063552498817444,-0.04064718633890152,-0.06742921471595764,0.1114058867096901
575,0003380F2095507,134,130,0.000543045,0.7118512779999999,0.721632197,0.0063568769999999995,0.0063568769999999995,0.000541202,1090.07619,0.0020160770000000002,6.897479944,消费金融,18885,3187.41258741259,1134.32792160304,3,13.202070932469699,0.5856314502360921,0.493193373790389,1.42380671673378,,1.68213875676562,0.0,0.0,0.354108577989175,0.5263244218468099,0.11907495489585002,0.000492045268164671,9.319604631231892,1614,19694126.02,0.0002,0.1999,15510800.0,13674,3100000.0,1100000.0,14078.3836,1066.3769,3807600.0,6501700.0,3007,6097,3807600.0,6501700.0,3007,6097,0,0,0.0,0.0,3,3,3200.0,3200.0,20044.8971,14078.3836,0.0,0,0.0,0,3147000.0,2159,2777600.0,3209,573900.0,726,3200.0,3,6501700.0,6097,6501700.0,6097,-0.2157701551914215,-0.2727893590927124,-0.04627675563097,0.106747567653656,-0.5871941447257996,0.21917705237865448,0.25346487760543823,-0.11825864762067795,-0.05402883514761925,0.07636469602584839
576,0003380F2110401,1089,1059,3.92e-06,0.079783114,0.480640357,0.0059366209999999996,0.0059366209999999996,4.02e-06,670.1261905,0.00020039099999999999,4.749417643,消费金融,1511,25.1748251748252,2666.6666666666697,0,2.7265034250063698,0.362229102167183,0.4333333333333329,0.675533748428388,0.74,1.64444444444444,0.1,0.0666666666666667,0.33333333333333304,0.3666666666666671,0.0666666666666667,0.0666666666666667,,22,2517800.0,0.0,0.0,288000.0,108,0.0,150000.0,11742.1414,4306.6667,46800.0,129200.0,13,30,46800.0,129200.0,13,30,3,10,4200.0,63600.0,2,3,2800.0,4200.0,7932.2128,11742.1414,4200.0,3,2800.0,2,14000.0,10,74000.0,11,31400.0,2,2800.0,2,129200.0,30,129200.0,30,-0.16905488073825836,-0.2767202854156494,-0.006191269960254431,-0.12221921980381012,-0.6895875930786133,0.4411853551864624,-0.0627569928765297,0.12598447501659393,-0.006180090829730034,0.014457644894719124
577,0003380F2110451,1209,0,0.001549187,0.317980296,0.0008111980000000001,0.0008111980000000001,0.001189989,418.9369048,0.0007924480000000001,1.689228398,,消费金融Ⅰ,1062,82.98368298368301,16415.2132022472,0,1.8257588946539098,0.00944371699563052,0.0120481927710843,,,,0.0,0.0,0.373493975903614,0.626506024096386,0.0,0.0,,72,19018880.2,0.0,0.0,5843815.9,356,0.0,1000000.0,23290.5067,12756.6169,9999.0,1058799.2,1,83,9999.0,1058799.2,1,83,0,0,0.0,0.0,0,0,0.0,0.0,,23290.5067,0.0,0,0.0,0,437298.4,31,621500.8,52,0.0,0,0.0,0,1058799.2,83,1058799.2,83,-0.1869007647037506,-0.305561363697052,-0.025873953476548195,-0.08067023009061813,-0.596226692199707,0.38840392231941223,0.0591592974960804,-0.01664312183856964,-0.07852356135845184,0.15860684216022491
578,0003380F2130768,1031,1009,8.09e-06,0.26646010800000003,0.5363523060000001,0.006263358,0.006263358,8.11e-06,796.6761905000001,0.000650499,5.927165146,消费金融,467,60.139860139860104,1106.97674418605,0,0.206367959287863,0.49729729729729705,0.482758620689655,1.34995851515156,,0.637931034482759,0.0,0.0689655172413793,0.336206896551724,0.517241379310345,0.0603448275862069,0.0172413793103448,,97,515200.0,0.0,0.0,285600.0,258,0.0,2800.0,230.3849,1116.3793,64400.0,129500.0,56,116,64400.0,129500.0,56,116,0,0,0.0,0.0,2,6,2450.0,6650.0,311.0101,230.3849,0.0,0,8750.0,8,43050.0,39,66850.0,60,8400.0,7,2450.0,2,129500.0,116,129500.0,116,-0.20672421157360077,-1.2478313446044922,-0.3162093162536621,0.5623242259025574,-0.051329106092453,0.5301136374473572,-0.2906205654144287,-0.34252023696899414,-0.047565966844558716,0.16746535897254944
579,0003380F2134889,455,451,0.001042055,0.762974438,0.752331002,0.006360695,0.006360695,0.001038157,1123.87619,0.00200252,6.9664056610000005,消费金融,9186,2141.25874125874,1424.98791639451,1,4.86641489839227,0.49784200546991997,0.41695501730103796,1.54758261961839,0.8804262432408979,0.705197052082865,0.0627780523974296,0.0551161641127039,0.36085022244191794,0.41571922886801793,0.0852694018783984,0.0202669303015324,10.7411518867191,2801,13089939.0,0.0001,0.042,13089939.0,9186,550000.0,550000.0,7857.0518,1614.5462,3252130.0,6532454.0,1687,4046,3252130.0,6532454.0,1687,4046,254,655,394223.0,856516.0,82,264,115236.0,317867.0,12159.4368,7857.0518,394223.0,254,334066.0,223,2747726.0,1460,2454720.0,1682,486483.0,345,115236.0,82,6532454.0,4046,6532454.0,4046,-0.22818034887313843,-0.22849144041538239,-0.09357360750436783,0.22534577548503876,-0.5435527563095093,0.21498732268810272,0.28500378131866455,-0.05852721631526947,-0.12870553135871887,0.019448863342404366
